property_id,property_address,city,state,county,zip_code,property_type,property_segment,year_built,total_square_feet,market_value,assessed_value,assessment_ratio,tax_rate,annual_taxes,cap_rate,vacancy_rate,expense_ratio,potential_gross_income,effective_gross_income,operating_expenses,net_operating_income,price_per_sqft,assessment_accuracy,last_sale_date,last_sale_price,owner_name,owner_type,property_manager,assessment_date,appeal_deadline,market_area
PROP_006007,3421 Industrial Way,Miami,FL,Miami-Dade County,33102,Warehouse,industrial,2020,402623,46111261.98,52522781.64,1.139,0.0184,966419.18,0.0568,0.2431,0.2443,3465652.44,2623300.96,640889.79,1982411.17,114.53,over_10,2024-12-17,50078266.41,Premier Real Estate Corp,REIT,Premier Management Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_006008,7196 Oak Ave,Miami,FL,Miami-Dade County,33116,Class A Office,office,1983,272265,268248818.87,281585120.16,1.0497,0.0184,5181166.21,0.0713,0.0813,0.3608,29928644.6,27496021.56,9921268.52,17574753.04,985.25,fair,2025-04-10,282664411.33,Global Management LLC,Private,Global Management LLC,2024-01-01,2024-06-30,"Miami, FL"
PROP_006009,187 Park Blvd,Miami,FL,Miami-Dade County,33119,Class A Office,office,2009,88682,58505939.43,66385770.24,1.1347,0.0184,1221498.17,0.0664,0.0986,0.3069,5607202.2,5054152.78,1551229.83,3502922.95,659.73,over_10,2024-06-29,59890762.8,Pacific Properties LP,Institutional,Pacific Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_006010,7134 Industrial Way,Miami,FL,Miami-Dade County,33101,Class A Office,office,1977,87173,69498891.82,57567730.76,0.8283,0.0184,1059246.25,0.0686,0.0753,0.2944,6758234.34,6249339.07,1839542.59,4409796.48,797.25,under_10,2022-12-28,73198956.74,Premier Holdings Inc,Private,Premier Management Inc,2024-01-01,2024-06-30,"Miami, FL"
PROP_006011,7406 Park Blvd,Miami,FL,Miami-Dade County,33101,Class B Office,office,1970,136943,40569167.1,41817433.94,1.0308,0.0184,769440.78,0.0711,0.2309,0.3992,4803604.97,3694274.5,1474867.21,2219407.28,296.25,fair,2024-08-24,37988395.91,National Real Estate LP,Private,National Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_006012,7805 Oak Ave,Miami,FL,Miami-Dade County,33116,Warehouse,industrial,2020,408750,28185484.49,33532186.63,1.1897,0.0184,616992.23,0.0514,0.134,0.362,2268941.93,1965009.9,711298.64,1253711.26,68.96,over_10,2023-05-12,30025994.6,Atlantic Investments Corp,Institutional,Atlantic Management Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_006013,3540 Oak Ave,Miami,FL,Miami-Dade County,33111,Class B Office,office,2006,146866,66155435.45,54523905.36,0.8242,0.0184,1003239.86,0.07,0.1815,0.3922,7620431.13,6237552.26,2446486.92,3791065.34,450.45,under_10,2023-04-12,59927026.92,Global Management LP,Private,Global Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_006014,6687 Commerce Dr,Miami,FL,Miami-Dade County,33101,Retail Strip Center,retail,1995,34853,6456974.59,6625303.42,1.0261,0.0184,121905.58,0.0742,0.1534,0.3258,710564.44,601571.06,195995.35,405575.71,185.26,fair,2023-11-08,7051478.61,American Properties Corp,Non-Profit,American Management Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_006015,2521 Main St,Miami,FL,Miami-Dade County,33109,Class B Office,office,1973,109903,43037111.65,39753705.03,0.9237,0.0184,731468.17,0.0527,0.0657,0.3823,3668529.9,3427564.53,1310438.35,2117126.18,391.59,fair,2024-02-21,48309299.65,American Real Estate Corp,Government,American Management Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_006016,6968 Business Pkwy,Miami,FL,Miami-Dade County,33101,Class C Office,office,2009,96076,24786655.12,23187217.92,0.9355,0.0184,426644.81,0.0623,0.088,0.2866,2163108.97,1972657.61,565355.25,1407302.37,257.99,fair,2024-08-26,21905479.76,National Holdings Inc,Private,National Management Inc,2024-01-01,2024-06-30,"Miami, FL"
PROP_006017,4187 Center Dr,Miami,FL,Miami-Dade County,33102,Retail Strip Center,retail,1975,25239,4849217.13,4934357.15,1.0176,0.0184,90792.17,0.0648,0.1536,0.3636,493811.29,417962.72,151958.45,266004.27,192.13,fair,2023-07-26,4305762.28,United Real Estate LP,Institutional,United Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_006018,6089 First St,Miami,FL,Miami-Dade County,33119,Warehouse,industrial,2005,74570,5096813.52,5185587.61,1.0174,0.0184,95414.81,0.0663,0.2026,0.227,437070.1,348513.98,79129.28,269384.71,68.35,fair,2024-05-06,5782467.51,Central Investments LP,REIT,Central Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_006019,4483 Industrial Way,Miami,FL,Miami-Dade County,33125,Class A Office,office,2009,150279,122766591.93,140007533.46,1.1404,0.0184,2576138.62,0.0705,0.2411,0.2829,12068571.63,9159105.84,2590800.52,6568305.32,816.92,over_10,2024-05-23,115407165.78,Atlantic Management Corp,Non-Profit,Atlantic Management Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_006020,8644 Industrial Way,Miami,FL,Miami-Dade County,33102,Class C Office,office,2016,28268,6397009.48,5646873.22,0.8827,0.0184,103902.47,0.0736,0.1746,0.3817,761985.63,628937.14,240073.02,388864.12,226.3,under_10,2025-02-20,5749680.34,Atlantic Properties Inc,Government,Atlantic Management Inc,2024-01-01,2024-06-30,"Miami, FL"
PROP_006021,3809 Oak Ave,Miami,FL,Miami-Dade County,33101,Medical Office,office,1989,11666,5016860.67,4731334.61,0.9431,0.0184,87056.56,0.0636,0.0757,0.4474,577228.71,533555.41,238733.53,294821.88,430.04,fair,2022-06-21,5617818.36,Pacific Investments Inc,REIT,Pacific Management Inc,2024-01-01,2024-06-30,"Miami, FL"
PROP_006022,2900 First St,Miami,FL,Miami-Dade County,33116,Warehouse,industrial,1961,371446,42982190.49,42179278.68,0.9813,0.0184,776098.73,0.0607,0.1831,0.3562,4054932.2,3312514.38,1179990.36,2132524.02,115.72,fair,2023-01-12,48053349.99,Pacific Holdings LLC,Non-Profit,Pacific Management LLC,2024-01-01,2024-06-30,"Miami, FL"
PROP_006023,2593 Industrial Way,Miami,FL,Miami-Dade County,33111,Retail Strip Center,retail,1992,38722,6154375.33,5158686.54,0.8382,0.0184,94919.83,0.0723,0.22,0.3004,635936.61,496055.91,149007.24,347048.66,158.94,under_10,2024-09-18,6300745.55,Atlantic Holdings Inc,Government,Atlantic Management Inc,2024-01-01,2024-06-30,"Miami, FL"
PROP_006024,2059 Commerce Dr,Miami,FL,Miami-Dade County,33124,Class B Office,office,2017,53474,11926037.8,14231300.06,1.1933,0.0184,261855.92,0.0652,0.1192,0.3873,1269063.74,1117816.21,432919.28,684896.92,223.02,over_10,2023-05-29,13095339.27,Atlantic Properties Corp,Institutional,Atlantic Management Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_006025,2907 Industrial Way,Miami,FL,Miami-Dade County,33102,Shopping Center,retail,1985,597643,166822819.5,144130965.84,0.864,0.0184,2652009.77,0.0747,0.1271,0.3023,17869730.78,15598239.75,4714594.11,10883645.64,279.13,under_10,2024-10-16,177779326.48,Pacific Investments LLC,Government,Pacific Management LLC,2024-01-01,2024-06-30,"Miami, FL"
PROP_006026,6942 Commerce Dr,Miami,FL,Miami-Dade County,33101,Class B Office,office,2017,41802,18782857.49,17504239.32,0.9319,0.0184,322078.0,0.0685,0.1752,0.3502,1981496.06,1634363.24,572372.03,1061991.21,449.33,fair,2024-06-14,21075019.42,American Holdings LP,REIT,American Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_006027,6522 Center Dr,Miami,FL,Miami-Dade County,33119,Medical Office,office,2014,5792,4317736.5,4761590.77,1.1028,0.0184,87613.27,0.0503,0.1373,0.3959,359499.12,310128.38,122793.15,187335.23,745.47,over_10,2025-02-11,4878648.46,Atlantic Holdings LLC,Institutional,Atlantic Management LLC,2024-01-01,2024-06-30,"Miami, FL"
PROP_006028,2605 Commerce Dr,Miami,FL,Miami-Dade County,33101,Retail Strip Center,retail,2004,12642,4534565.98,4552475.8,1.0039,0.0184,83765.55,0.0667,0.0626,0.3327,453290.26,424903.01,141363.04,283539.97,358.69,fair,2024-01-14,4551932.18,Pacific Holdings LLC,REIT,Pacific Management LLC,2024-01-01,2024-06-30,"Miami, FL"
PROP_006029,3412 First St,Miami,FL,Miami-Dade County,33101,Shopping Center,retail,2020,754960,193964174.32,189082335.23,0.9748,0.0184,3479114.97,0.0605,0.0557,0.4305,20605132.27,19457728.57,8377487.59,11080240.98,256.92,fair,2025-04-22,205737586.36,Premier Real Estate Inc,Private,Premier Management Inc,2024-01-01,2024-06-30,"Miami, FL"
PROP_006030,3136 Park Blvd,Miami,FL,Miami-Dade County,33125,Class A Office,office,2012,310466,194174369.24,199179550.82,1.0258,0.0184,3664903.74,0.0671,0.1786,0.3992,21691314.57,17816910.34,7112926.52,10703983.82,625.43,fair,2024-01-14,194262543.25,Premier Management Inc,REIT,Premier Management Inc,2024-01-01,2024-06-30,"Miami, FL"
PROP_006031,3181 Business Pkwy,Miami,FL,Miami-Dade County,33125,Apartment Complex,multifamily,1992,180784,48829868.02,54552604.55,1.1172,0.0184,1003767.92,0.0629,0.2025,0.4955,6087161.66,4854325.85,2405227.11,2449098.75,270.1,over_10,2023-01-17,52444296.17,Atlantic Holdings LP,Private,Atlantic Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_006032,9650 Main St,Miami,FL,Miami-Dade County,33119,Class C Office,office,2023,92169,10867037.65,11505174.71,1.0587,0.0184,211695.21,0.0508,0.1034,0.2878,775420.82,695225.42,200072.06,495153.36,117.9,fair,2023-05-22,9576840.28,National Investments Inc,Government,National Management Inc,2024-01-01,2024-06-30,"Miami, FL"
PROP_006033,6019 Center Dr,Miami,FL,Miami-Dade County,33116,Manufacturing,industrial,1968,41065,8927544.31,8671655.16,0.9713,0.0184,159558.45,0.075,0.113,0.2058,842805.83,747548.11,153835.22,593712.89,217.4,fair,2023-04-27,9539429.47,American Properties Corp,REIT,American Management Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_006034,426 Park Blvd,Miami,FL,Miami-Dade County,33109,Class B Office,office,2000,10845,2425164.46,2888120.17,1.1909,0.0184,53141.41,0.0613,0.1086,0.3727,236904.24,211173.26,78699.08,132474.18,223.62,over_10,2024-02-10,2586355.5,Atlantic Holdings Corp,REIT,Atlantic Management Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_006035,5424 Commerce Dr,Miami,FL,Miami-Dade County,33116,Warehouse,industrial,1960,422306,43070275.0,40021650.41,0.9292,0.0184,736398.37,0.0713,0.2464,0.2281,3976381.77,2996524.67,683373.52,2313151.16,101.99,fair,2025-03-21,43853613.59,National Properties LP,Institutional,National Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_006036,9069 Business Pkwy,Miami,FL,Miami-Dade County,33124,Class C Office,office,1995,77857,18659083.88,18025258.16,0.966,0.0184,331664.75,0.0611,0.1144,0.4477,2065842.66,1829595.16,819170.99,1010424.16,239.66,fair,2024-04-05,16028905.09,American Investments LP,Government,American Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_006037,9048 Industrial Way,Miami,FL,Miami-Dade County,33102,Class A Office,office,1997,121775,77614015.44,91827293.86,1.1831,0.0184,1689622.21,0.0578,0.0797,0.4186,7721237.72,7105562.93,2974043.32,4131519.6,637.36,over_10,2022-07-03,67622373.86,Global Investments Inc,Government,Global Management Inc,2024-01-01,2024-06-30,"Miami, FL"
PROP_006038,9736 Oak Ave,Miami,FL,Miami-Dade County,33102,Class B Office,office,2021,77407,22564686.67,25952359.93,1.1501,0.0184,477523.42,0.0708,0.1082,0.3619,2503304.09,2232508.52,807973.56,1424534.96,291.51,over_10,2024-01-05,23579009.67,National Investments LP,Government,National Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_006039,3322 Oak Ave,Miami,FL,Miami-Dade County,33101,Class A Office,office,2021,172817,66298426.15,67567929.91,1.0191,0.0184,1243249.91,0.0702,0.166,0.2641,6319787.97,5270661.49,1391762.38,3878899.11,383.63,fair,2024-10-04,69011374.44,Atlantic Real Estate LP,Private,Atlantic Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_006040,3024 Commerce Dr,Miami,FL,Miami-Dade County,33102,Class A Office,office,1989,100622,73348725.11,81100819.37,1.1057,0.0184,1492255.08,0.0691,0.1787,0.2934,7173618.59,5891395.61,1728552.55,4162843.06,728.95,over_10,2025-04-06,67424873.73,American Management LP,Non-Profit,American Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_006041,3890 First St,Miami,FL,Miami-Dade County,33125,Class C Office,office,1977,59309,8121122.35,8529093.7,1.0502,0.0184,156935.32,0.0645,0.0738,0.4197,903175.41,836540.86,351084.38,485456.49,136.93,fair,2023-01-15,8988437.4,Premier Real Estate LLC,Non-Profit,Premier Management LLC,2024-01-01,2024-06-30,"Miami, FL"
PROP_006042,4331 Oak Ave,Miami,FL,Miami-Dade County,33109,Class A Office,office,1976,129058,125830109.35,111286077.95,0.8844,0.0184,2047663.83,0.067,0.0841,0.4192,14511803.6,13291607.91,5571196.22,7720411.69,974.99,under_10,2023-06-06,129138271.75,National Real Estate LLC,Private,National Management LLC,2024-01-01,2024-06-30,"Miami, FL"
PROP_006043,4990 First St,Miami,FL,Miami-Dade County,33119,Class A Office,office,1973,238223,99678151.84,91261899.49,0.9156,0.0184,1679218.95,0.0712,0.2404,0.3172,10398967.38,7899216.37,2505929.32,5393287.05,418.42,fair,2024-12-18,103006998.73,National Real Estate Corp,Institutional,National Management Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_006044,5946 First St,Miami,FL,Miami-Dade County,33116,Medical Office,office,1992,11018,3652924.94,3749633.91,1.0265,0.0184,68993.26,0.0734,0.2467,0.2608,362886.98,273368.44,71286.57,202081.87,331.54,fair,2024-12-20,3691143.85,Central Real Estate Inc,REIT,Central Management Inc,2024-01-01,2024-06-30,"Miami, FL"
PROP_006045,8237 Commerce Dr,Miami,FL,Miami-Dade County,33119,Medical Office,office,2006,23069,14965708.39,15260540.45,1.0197,0.0184,280793.94,0.0677,0.0921,0.3908,1663012.69,1509923.8,590004.66,919919.14,648.74,fair,2023-07-31,15220446.39,Atlantic Holdings LLC,REIT,Atlantic Management LLC,2024-01-01,2024-06-30,"Miami, FL"
PROP_006046,2796 Park Blvd,Miami,FL,Miami-Dade County,33102,Class B Office,office,1972,79549,22779501.7,20451504.94,0.8978,0.0184,376307.69,0.06,0.1283,0.2549,1834786.15,1599377.13,407610.91,1191766.23,286.36,under_10,2022-12-03,20402438.64,National Properties Corp,Non-Profit,National Management Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_006047,5604 Park Blvd,Miami,FL,Miami-Dade County,33102,Class A Office,office,1966,289888,137247810.82,156411496.18,1.1396,0.0184,2877971.53,0.0635,0.1243,0.4401,15554367.19,13621680.95,5995227.71,7626453.24,473.45,over_10,2024-06-19,149158758.9,National Holdings LLC,Institutional,National Management LLC,2024-01-01,2024-06-30,"Miami, FL"
PROP_006048,1456 Park Blvd,Miami,FL,Miami-Dade County,33101,Medical Office,office,2017,18321,13248483.84,11587182.33,0.8746,0.0184,213204.15,0.0558,0.0784,0.4186,1270409.72,1170869.76,490085.78,680783.98,723.13,under_10,2025-04-25,12802918.17,American Real Estate Inc,REIT,American Management Inc,2024-01-01,2024-06-30,"Miami, FL"
PROP_006049,483 Oak Ave,Miami,FL,Miami-Dade County,33102,Class A Office,office,1971,253650,102831635.66,118175580.09,1.1492,0.0184,2174430.67,0.0651,0.1137,0.3558,10392033.93,9210443.65,3276889.98,5933553.67,405.41,over_10,2022-09-30,88689311.64,Central Holdings Corp,Government,Central Management Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_006050,8979 Center Dr,Miami,FL,Miami-Dade County,33109,Retail Strip Center,retail,1969,25551,7792810.38,8289677.1,1.0638,0.0184,152530.06,0.0723,0.2488,0.4153,963372.1,723717.44,300567.51,423149.93,304.99,fair,2022-10-11,7819458.52,Pacific Investments LP,Institutional,Pacific Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_006051,7792 Business Pkwy,Miami,FL,Miami-Dade County,33124,Class B Office,office,1962,100666,34917543.34,31593051.92,0.9048,0.0184,581312.16,0.0692,0.0883,0.3768,3878607.61,3536060.12,1332239.79,2203820.33,346.87,fair,2024-06-07,35964624.56,Atlantic Real Estate Inc,Non-Profit,Atlantic Management Inc,2024-01-01,2024-06-30,"Miami, FL"
PROP_006052,8782 Oak Ave,Miami,FL,Miami-Dade County,33116,Apartment Complex,multifamily,2012,71476,11159252.54,12486041.13,1.1189,0.0184,229743.16,0.0669,0.0809,0.2194,955784.87,878452.14,192720.62,685731.52,156.13,over_10,2023-08-02,12151684.46,American Management Corp,REIT,American Management Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_006053,4686 Park Blvd,Miami,FL,Miami-Dade County,33124,Class B Office,office,1988,176002,78559270.91,89481045.71,1.139,0.0184,1646451.24,0.064,0.1353,0.2769,6952037.69,6011477.54,1664628.36,4346849.19,446.35,over_10,2024-08-25,74970358.53,American Holdings LLC,Institutional,American Management LLC,2024-01-01,2024-06-30,"Miami, FL"
PROP_006054,2717 Center Dr,Miami,FL,Miami-Dade County,33116,Retail Strip Center,retail,2018,78892,17171074.71,15777336.7,0.9188,0.0184,290303.0,0.0648,0.0672,0.2588,1501427.46,1400562.99,362412.2,1038150.79,217.65,fair,2023-06-29,18803322.32,National Holdings Corp,Private,National Management Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_006055,422 Park Blvd,Miami,FL,Miami-Dade County,33124,Class B Office,office,1984,192963,68910891.32,60254400.12,0.8744,0.0184,1108680.96,0.0746,0.2296,0.273,7072347.97,5448620.97,1487251.52,3961369.45,357.12,under_10,2023-11-12,68800863.07,United Real Estate LLC,Private,United Management LLC,2024-01-01,2024-06-30,"Miami, FL"
PROP_006056,4005 Center Dr,Miami,FL,Miami-Dade County,33124,Class A Office,office,1987,463861,254694527.23,277389035.49,1.0891,0.0184,5103958.25,0.0699,0.1229,0.2741,24523372.52,21508814.7,5894933.18,15613881.51,549.08,fair,2024-10-31,252732621.28,United Management Inc,Government,United Management Inc,2024-01-01,2024-06-30,"Miami, FL"
PROP_006057,5093 Oak Ave,Miami,FL,Miami-Dade County,33116,Class B Office,office,2024,179946,74547508.37,84091359.67,1.128,0.0184,1547281.02,0.0522,0.1451,0.2521,5203183.9,4447966.4,1121432.2,3326534.2,414.28,over_10,2025-04-28,78282113.89,National Real Estate LLC,Government,National Management LLC,2024-01-01,2024-06-30,"Miami, FL"
PROP_006058,6834 Center Dr,Miami,FL,Miami-Dade County,33102,Hotel,hotel,1999,133964,57407077.35,47685069.71,0.8306,0.0184,877405.28,0.0686,0.1597,0.3007,5634085.92,4734462.16,1423755.16,3310707.0,428.53,under_10,2025-01-25,53455045.68,American Investments LP,Private,American Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_006059,7163 Business Pkwy,Miami,FL,Miami-Dade County,33111,Class C Office,office,1986,17084,3224461.03,3614056.61,1.1208,0.0184,66498.64,0.0552,0.1047,0.2618,241303.48,216037.84,56548.69,159489.15,188.74,over_10,2024-02-16,3486241.57,Global Properties LLC,Institutional,Global Management LLC,2024-01-01,2024-06-30,"Miami, FL"
PROP_006060,8830 Park Blvd,Miami,FL,Miami-Dade County,33116,Shopping Center,retail,1994,471665,99633839.37,109995645.41,1.104,0.0184,2023919.88,0.0743,0.1593,0.2786,10261589.78,8627357.82,2403492.24,6223865.58,211.24,over_10,2023-06-16,90700614.79,Atlantic Management LP,Institutional,Atlantic Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_006061,1855 Business Pkwy,Miami,FL,Miami-Dade County,33101,Class B Office,office,1996,80267,34222225.52,33590527.8,0.9815,0.0184,618065.71,0.0624,0.1962,0.374,3413375.28,2743555.62,1026081.17,1717474.45,426.35,fair,2022-12-09,36267402.73,Premier Management LP,REIT,Premier Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_006062,9761 Oak Ave,Miami,FL,Miami-Dade County,33101,Class C Office,office,1994,7419,2254275.55,2681632.62,1.1896,0.0184,49342.04,0.0513,0.2037,0.3051,166574.63,132648.04,40474.7,92173.34,303.85,over_10,2022-10-01,2542058.72,Global Properties LP,Institutional,Global Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_006063,7776 Industrial Way,Miami,FL,Miami-Dade County,33125,Class B Office,office,1996,113756,26284258.1,30733067.36,1.1693,0.0184,565488.44,0.0717,0.2152,0.2635,2557940.21,2007533.09,529015.21,1478517.89,231.06,over_10,2024-02-12,25101104.79,Pacific Real Estate Corp,Private,Pacific Management Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_006064,1757 Business Pkwy,Miami,FL,Miami-Dade County,33124,Class B Office,office,2016,68879,21129000.06,25262461.82,1.1956,0.0184,464829.3,0.0697,0.0979,0.2533,1971547.23,1778457.72,450472.56,1327985.17,306.76,over_10,2024-06-13,19917083.08,Premier Holdings Inc,Institutional,Premier Management Inc,2024-01-01,2024-06-30,"Miami, FL"
PROP_006065,2909 Industrial Way,Miami,FL,Miami-Dade County,33124,Medical Office,office,2023,21983,13173688.28,12981412.93,0.9854,0.0184,238858.0,0.0717,0.0563,0.3119,1372314.41,1295057.41,403932.91,891124.51,599.27,fair,2023-08-14,14675609.65,National Real Estate Inc,Institutional,National Management Inc,2024-01-01,2024-06-30,"Miami, FL"
