property_id,property_address,city,state,zip_code,property_type,property_segment,year_built,total_square_feet,market_value,assessed_value,assessment_ratio,tax_rate,annual_taxes,cap_rate,vacancy_rate,expense_ratio,potential_gross_income,effective_gross_income,operating_expenses,net_operating_income,price_per_sqft,assessment_accuracy,last_sale_date,last_sale_price,owner_name,owner_type,property_manager,assessment_date,appeal_deadline,market_area
PROP_004831,4377 Business Pkwy,Atlanta,GA,30301,Medical Office,office,1973,372740,55064847.75,22341105.26,0.4057,0.0108,241283.94,0.0437,0.1765,0.4322,4239798.41,3491409.02,1509101.89,1982307.13,147.73,fair,2020-03-22,59855411.77,Williams Partners Investment Group,REIT,Martinez Realty Capital,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004832,1960 First St,Atlanta,GA,30304,Class A Office,office,2002,360082,250944822.16,105057619.58,0.4186,0.0108,1134622.29,0.0719,0.1946,0.3287,26888457.16,21655506.54,7117268.85,14538237.69,696.91,fair,2024-04-05,246455117.02,First Capital Development,Government,Martinez Realty Corp,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004833,747 First St,Atlanta,GA,30301,Class B Office,office,1987,115723,28947001.72,11631609.24,0.4018,0.0108,125621.38,0.0408,0.1788,0.4375,2097402.14,1722465.8,753560.96,968904.84,250.14,fair,2016-07-22,34692453.12,Brown Trust Capital,Institutional,Martinez Ventures Corp,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004834,6491 Main St,Atlanta,GA,30310,Medical Office,office,1978,148369,31815083.98,11536789.5,0.3626,0.0108,124597.33,0.062,0.1896,0.35,3035645.34,2459949.3,860990.09,1598959.22,214.43,under_10,2024-03-08,36498669.19,Martinez Group Properties,Private,United Investments Investment Group,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004835,1836 Broadway,Atlanta,GA,30308,Medical Office,office,2006,77119,46449035.1,15604653.65,0.336,0.0108,168530.26,0.0551,0.1244,0.3868,4173878.38,3654767.21,1413592.9,2241174.31,602.3,under_15,2023-05-20,51278054.66,Rodriguez Ventures LLC,Institutional,Global Realty Development,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004836,1173 Industrial Way,Atlanta,GA,30302,Medical Office,office,2010,304409,180730934.37,65833824.86,0.3643,0.0108,711005.31,0.0741,0.1669,0.2887,18830769.91,15687237.79,4529584.59,11157653.2,593.71,under_10,2016-03-18,181912554.95,Brown Partners Inc,Government,Pacific Group Capital,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004837,3477 Technology Dr,Atlanta,GA,30302,Class C Office,office,1988,128058,65039781.52,21734852.71,0.3342,0.0108,234736.41,0.0485,0.1294,0.3428,4796510.81,4175847.56,1431605.72,2744241.84,507.89,under_15,2025-03-16,56625467.83,Johnson Properties Holdings,Private,Brown Management Holdings,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004838,5670 Broadway,Atlanta,GA,30306,Medical Office,office,1970,106517,34008430.85,11703923.23,0.3441,0.0108,126402.37,0.0743,0.0564,0.3152,3687611.04,3479773.27,1096817.89,2382955.38,319.28,under_15,2018-06-12,32125777.18,Central Properties LLC,Government,Jones Capital Real Estate,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004839,9547 Commerce Dr,Atlanta,GA,30301,Medical Office,office,1961,313272,220456489.25,79860547.96,0.3623,0.0108,862493.92,0.0619,0.2423,0.2811,18987582.68,14386879.37,4043961.52,10342917.86,703.72,under_10,2025-02-15,229846992.35,Rodriguez Realty LP,Private,Brown Management Management,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004840,3572 Corporate Blvd,Atlanta,GA,30301,Class B Office,office,1983,266110,125476706.26,51177506.69,0.4079,0.0108,552717.07,0.078,0.0964,0.3179,14356028.9,12972771.5,4124041.95,8848729.55,471.52,fair,2022-01-11,130818945.3,Smith Realty Real Estate,Non-Profit,Jones Partners Real Estate,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004841,4994 Technology Dr,Atlanta,GA,30303,Class B Office,office,1985,22594,12051537.94,4318854.78,0.3584,0.0108,46643.63,0.0787,0.2319,0.2539,1270725.6,976070.18,247854.8,728215.37,533.4,under_10,2020-05-14,11948502.21,Jones Management Corp,REIT,National Investments Holdings,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004842,2302 Commerce Dr,Atlanta,GA,30307,Class A Office,office,1981,435243,274091509.54,110356618.88,0.4026,0.0108,1191851.48,0.0664,0.1189,0.3429,27710995.57,24416448.09,8371560.66,16044887.43,629.74,fair,2021-08-17,255986896.97,Metropolitan Holdings Holdings,REIT,Miller Trust Investment Group,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004843,4471 Market St,Atlanta,GA,30306,Corporate Campus,office,1967,303780,93291695.23,33731806.8,0.3616,0.0108,364303.51,0.0456,0.144,0.352,6569127.34,5622962.29,1979390.5,3643571.79,307.1,under_10,2024-06-17,93596881.57,Jones Capital Inc,Private,Central Investments Development,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004844,6234 Broadway,Atlanta,GA,30302,Class A Office,office,1969,338552,140193074.38,55788666.42,0.3979,0.0108,602517.6,0.0525,0.0613,0.3183,10803188.88,10140761.01,3227589.06,6913171.95,414.1,fair,2018-04-04,161275664.06,Central Properties Holdings,REIT,Atlantic Group Corp,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004845,8659 Park Blvd,Atlanta,GA,30303,Class A Office,office,1984,329308,133838399.79,51606888.71,0.3856,0.0108,557354.4,0.0603,0.1003,0.3573,12548304.8,11289653.08,4033650.28,7256002.8,406.42,fair,2015-10-21,130692033.31,Smith Management LP,Institutional,First Investments Holdings,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004846,7442 Park Blvd,Atlanta,GA,30306,Class B Office,office,1976,76106,11939007.21,4829861.57,0.4045,0.0108,52162.5,0.0717,0.1826,0.3425,1301886.09,1064215.75,364472.93,699742.82,156.87,fair,2022-03-13,14217561.3,Martinez Properties Holdings,Non-Profit,Central Realty LP,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004847,4346 Main St,Atlanta,GA,30310,Class C Office,office,1973,156731,54401525.6,19502491.93,0.3585,0.0108,210626.91,0.0739,0.1064,0.3994,6693632.24,5981377.01,2389032.05,3592344.96,347.1,under_10,2016-01-17,52988376.82,Central Holdings Corp,Government,Garcia Holdings Properties,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004848,4218 Corporate Blvd,Atlanta,GA,30307,Class B Office,office,1995,213464,109441004.46,43520567.33,0.3977,0.0108,470022.13,0.0435,0.0815,0.303,6829100.78,6272348.19,1900524.49,4371823.7,512.69,fair,2019-05-23,98881909.78,Rodriguez Holdings LLC,REIT,Williams Management Properties,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004849,4369 Corporate Blvd,Atlanta,GA,30301,Corporate Campus,office,2012,57532,20691657.39,8484919.11,0.4101,0.0108,91637.13,0.0624,0.0554,0.4121,2197664.06,2075898.59,855406.8,1220491.79,359.65,fair,2022-04-22,23010457.54,Smith Holdings Holdings,Private,Brown Investments Properties,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004850,7101 Corporate Blvd,Atlanta,GA,30306,Class B Office,office,1961,119561,47125971.49,24125665.29,0.5119,0.0108,260557.19,0.0413,0.154,0.3981,3231687.58,2734067.32,1088468.4,1645598.92,394.16,over_30,2019-12-28,45658797.99,Garcia Management Holdings,Government,Rodriguez Properties LP,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004851,1279 Business Pkwy,Atlanta,GA,30304,Class C Office,office,1975,226139,69221041.69,35450138.81,0.5121,0.0108,382861.5,0.0767,0.2036,0.3457,8117354.62,6464947.89,2235039.64,4229908.25,306.1,over_30,2018-04-08,59852787.43,Jones Group LP,Non-Profit,Central Partners Development,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004852,2083 Main St,Atlanta,GA,30302,Medical Office,office,1989,47347,32977516.97,13250767.88,0.4018,0.0108,143108.29,0.0676,0.149,0.3608,3489119.42,2969100.77,1071113.95,1897986.82,696.51,fair,2022-01-18,34575709.05,Williams Realty Corp,Private,Smith Management Real Estate,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004853,3303 Broadway,Atlanta,GA,30303,Corporate Campus,office,2002,223649,91515489.9,33348410.93,0.3644,0.0108,360162.84,0.0431,0.2469,0.3258,5849495.03,4405215.73,1435274.86,2969940.86,409.19,under_10,2021-04-26,85193255.09,Premier Properties Holdings,REIT,Garcia Investments Real Estate,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004854,3471 Corporate Blvd,Atlanta,GA,30303,Medical Office,office,1986,414256,60820260.46,24865746.88,0.4088,0.0108,268550.07,0.0427,0.1605,0.3065,3742983.74,3142327.32,963195.83,2179131.49,146.82,fair,2025-02-26,62969335.91,Metropolitan Capital Real Estate,Non-Profit,Global Investments Holdings,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004855,1660 Business Pkwy,Atlanta,GA,30302,Corporate Campus,office,2011,306231,82519060.48,27675464.95,0.3354,0.0108,298895.02,0.0776,0.1835,0.2997,9148069.05,7469482.94,2238958.1,5230524.84,269.47,under_15,2025-04-10,92425407.37,Pacific Group Corp,REIT,Davis Holdings Management,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004856,4292 Park Blvd,Atlanta,GA,30307,Medical Office,office,1992,261563,62309476.01,21049360.32,0.3378,0.0108,227333.09,0.0494,0.0995,0.3786,4958501.8,4465215.18,1690739.4,2774475.77,238.22,under_15,2022-02-28,51239363.91,Davis Ventures Inc,Government,Smith Management Investment Group,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004857,3264 Oak Ave,Atlanta,GA,30301,Class B Office,office,2001,206650,135401193.81,56358687.5,0.4162,0.0108,608673.83,0.0612,0.0898,0.2522,11079967.44,10085117.82,2543231.69,7541886.13,655.22,fair,2020-08-20,118470955.64,American Ventures Development,Government,Williams Ventures Management,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004858,3933 Market St,Atlanta,GA,30303,Medical Office,office,1989,361171,116639498.52,61139649.29,0.5242,0.0108,660308.21,0.0693,0.0737,0.2977,11515468.07,10666617.16,3175522.36,7491094.8,322.95,over_30,2019-10-24,124420665.21,Miller Group Corp,Government,United Capital Development,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004859,5636 Technology Dr,Atlanta,GA,30304,Class A Office,office,2016,44604,40957050.48,16550539.57,0.4041,0.0108,178745.83,0.067,0.2137,0.4449,4945420.13,3888454.1,1730102.44,2158351.66,918.24,fair,2017-02-20,44977659.03,Brown Holdings Inc,REIT,Smith Trust Properties,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004860,4096 Corporate Blvd,Atlanta,GA,30309,Class C Office,office,1966,208692,92710439.59,35998626.06,0.3883,0.0108,388785.16,0.0623,0.0676,0.3874,9424925.87,8787534.59,3404675.04,5382859.54,444.25,fair,2021-06-08,94548451.59,Williams Ventures Development,REIT,Smith Realty Management,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004861,6254 Park Blvd,Atlanta,GA,30306,Class C Office,office,2002,301630,175545953.88,63256722.6,0.3603,0.0108,683172.6,0.0734,0.1371,0.3696,20439588.08,17637215.53,6519068.0,11118147.53,581.99,under_10,2018-12-25,205891563.75,Premier Ventures Development,Institutional,Miller Capital Holdings,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004862,3241 Industrial Way,Atlanta,GA,30307,Class B Office,office,1996,131409,102652133.44,41975418.31,0.4089,0.0108,453334.52,0.0666,0.1815,0.2569,9203618.04,7533328.19,1935454.82,5597873.36,781.17,fair,2020-06-26,97222245.58,Davis Trust LP,Institutional,Jones Trust LP,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004863,9262 Technology Dr,Atlanta,GA,30305,Corporate Campus,office,1986,157029,90826646.89,32326876.95,0.3559,0.0108,349130.27,0.0442,0.0947,0.3168,5880639.86,5323943.09,1686695.46,3637247.63,578.41,under_10,2017-08-06,85580165.41,Jones Capital Inc,Private,Jones Investments Management,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004864,3987 Commerce Dr,Atlanta,GA,30304,Class B Office,office,1976,278509,51220890.48,20514616.77,0.4005,0.0108,221557.86,0.0654,0.1603,0.4073,5650279.55,4744629.86,1932430.57,2812199.29,183.91,fair,2023-05-25,55581239.66,Brown Investments Inc,Private,Martinez Properties Management,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004865,4726 Industrial Way,Atlanta,GA,30309,Medical Office,office,2006,107845,72161074.38,37613274.44,0.5212,0.0108,406223.36,0.0792,0.2004,0.3558,8874449.34,7096152.58,2524806.9,4571345.67,669.12,over_30,2017-09-22,61255977.62,Garcia Trust Development,Government,Martinez Group Corp,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004866,5341 Business Pkwy,Atlanta,GA,30302,Class A Office,office,2022,376315,383742499.97,152280780.39,0.3968,0.0108,1644632.43,0.0605,0.1754,0.2697,31777461.17,26204801.55,7068194.03,19136607.51,1019.74,fair,2023-06-11,440361735.92,Williams Capital Inc,REIT,Rodriguez Group Capital,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004867,8218 First St,Atlanta,GA,30309,Medical Office,office,2003,209221,138082711.98,72409821.82,0.5244,0.0108,782026.08,0.0465,0.1577,0.4426,11522226.6,9704617.43,4294829.24,5409788.19,659.98,over_30,2019-02-09,161688274.89,Martinez Management Properties,REIT,Metropolitan Capital Management,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004868,8454 Market St,Atlanta,GA,30309,Medical Office,office,2023,13897,7068067.25,3101153.86,0.4388,0.0108,33492.46,0.0671,0.111,0.3068,683955.99,608047.92,186542.03,421505.9,508.6,over_10,2022-02-03,6691913.15,National Investments Development,Institutional,Pacific Group Management,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004869,6432 Main St,Atlanta,GA,30308,Class A Office,office,2015,93890,68937944.22,35529992.03,0.5154,0.0108,383723.91,0.0784,0.1568,0.3688,8565599.93,7222779.93,2664108.5,4558671.42,734.24,over_30,2020-11-30,76448342.9,Premier Partners Capital,Institutional,Atlantic Capital Real Estate,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004870,365 Commerce Dr,Atlanta,GA,30302,Class C Office,office,2020,140621,34438312.73,16703126.76,0.485,0.0108,180393.77,0.0614,0.2069,0.3094,3059811.46,2426783.32,750727.95,1676055.37,244.9,over_20,2022-04-27,36971099.78,Rodriguez Investments LP,Government,Brown Trust Investment Group,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004871,5703 Commerce Dr,Atlanta,GA,30310,Class B Office,office,2008,431807,138273639.19,61329177.44,0.4435,0.0108,662355.12,0.0574,0.0822,0.4371,14094688.49,12936506.25,5655091.54,7281414.71,320.22,over_10,2018-11-20,122416064.43,Johnson Management LP,REIT,Johnson Ventures Management,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004872,5676 Broadway,Atlanta,GA,30303,Class B Office,office,1998,440167,196166116.37,74946055.76,0.3821,0.0108,809417.4,0.0649,0.0958,0.2683,17411623.25,15743857.68,4224281.48,11519576.21,445.66,fair,2016-08-14,190570135.77,Metropolitan Holdings Inc,Institutional,National Ventures LP,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004873,1541 First St,Atlanta,GA,30302,Class B Office,office,1971,358559,58948459.24,24295652.31,0.4122,0.0108,262393.04,0.051,0.1,0.3155,4394674.9,3955145.11,1248006.16,2707138.95,164.4,fair,2020-09-03,66169397.26,Johnson Investments Real Estate,Non-Profit,Johnson Group Development,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004874,5900 Industrial Way,Atlanta,GA,30305,Corporate Campus,office,1960,316267,72229321.7,26106923.89,0.3614,0.0108,281954.78,0.0752,0.1172,0.4132,9255450.74,8170249.81,3375764.02,4794485.79,228.38,under_10,2016-09-28,74329810.38,Jones Management LP,Non-Profit,Smith Investments Investment Group,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004875,7291 Technology Dr,Atlanta,GA,30306,Class C Office,office,1993,152114,24111687.68,11629781.3,0.4823,0.0108,125601.64,0.0641,0.0681,0.407,2608054.25,2430510.18,989298.72,1441211.46,158.51,over_20,2021-03-31,26989224.02,Miller Management Holdings,Non-Profit,American Group Development,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004876,1119 Market St,Atlanta,GA,30307,Class A Office,office,1961,440786,221523623.24,74687097.18,0.3372,0.0108,806620.65,0.0522,0.1081,0.4353,20485672.52,18270548.16,7953011.32,10317536.84,502.57,under_15,2021-03-08,209547097.98,Johnson Ventures Holdings,REIT,Johnson Trust Corp,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004877,2386 Industrial Way,Atlanta,GA,30308,Class B Office,office,1975,111423,59351420.92,23721393.61,0.3997,0.0108,256191.05,0.0695,0.2233,0.323,6094008.15,4733285.7,1528752.77,3204532.93,532.67,fair,2017-12-23,60380807.03,Smith Investments Corp,Government,Rodriguez Partners Properties,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004878,2424 Center Dr,Atlanta,GA,30303,Class A Office,office,1976,264210,109736491.49,42695105.29,0.3891,0.0108,461107.14,0.0678,0.1036,0.3953,12309662.84,11034670.97,4361530.79,6673140.18,415.34,fair,2024-03-05,112436884.28,Rodriguez Ventures Corp,Institutional,Davis Management Real Estate,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004879,5245 Broadway,Atlanta,GA,30310,Medical Office,office,2001,362885,110765581.66,53469321.48,0.4827,0.0108,577468.67,0.0524,0.2221,0.357,9018802.28,7015573.97,2504566.25,4511007.71,305.24,over_20,2016-07-08,121128730.64,Johnson Holdings LLC,Non-Profit,Miller Group Holdings,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004880,5311 Market St,Atlanta,GA,30301,Class B Office,office,1998,356269,271196783.72,110563836.28,0.4077,0.0108,1194089.43,0.0488,0.0662,0.275,18240659.6,17033690.9,4684083.64,12349607.26,761.21,fair,2016-01-03,291827133.75,First Realty Holdings,Institutional,Smith Group Development,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004881,7691 Market St,Atlanta,GA,30304,Class A Office,office,2012,296724,118019586.4,55632786.22,0.4714,0.0108,600834.09,0.0664,0.0501,0.3965,12990646.73,12339354.63,4892953.95,7446400.68,397.74,over_20,2022-09-11,134569024.35,Rodriguez Ventures Capital,Institutional,Williams Investments Properties,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004882,5005 Industrial Way,Atlanta,GA,30301,Corporate Campus,office,1966,484239,85712930.44,45146974.95,0.5267,0.0108,487587.33,0.0488,0.0919,0.4036,7008310.89,6364123.8,2568295.16,3795828.64,177.01,over_30,2022-01-15,70623419.13,First Ventures Corp,Non-Profit,Central Investments Capital,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004883,4406 Market St,Atlanta,GA,30301,Medical Office,office,1995,221401,55759617.55,22569630.05,0.4048,0.0108,243752.0,0.0625,0.1668,0.3115,5063204.16,4218643.52,1314083.49,2904560.03,251.85,fair,2020-01-14,61304590.51,Jones Ventures LLC,Private,Martinez Holdings Investment Group,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004884,2707 Commerce Dr,Atlanta,GA,30304,Corporate Campus,office,1970,261978,176701128.36,72520877.65,0.4104,0.0108,783225.48,0.052,0.2488,0.2622,12445359.21,9349215.11,2451339.82,6897875.3,674.49,fair,2017-02-23,144568730.13,Rodriguez Holdings Corp,Private,Johnson Investments Holdings,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004885,1929 Broadway,Atlanta,GA,30302,Medical Office,office,2004,291434,111681299.35,46576165.14,0.417,0.0108,503022.58,0.0469,0.1541,0.409,8858752.9,7493458.11,3064655.23,4428802.88,383.21,fair,2022-10-16,108372849.13,Rodriguez Management Development,REIT,Garcia Group Capital,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004886,4738 Industrial Way,Atlanta,GA,30305,Class C Office,office,1984,269460,155338297.29,56370913.89,0.3629,0.0108,608805.87,0.0762,0.2248,0.331,17684307.47,13709362.09,4537396.18,9171965.91,576.48,under_10,2023-07-16,155127728.23,Garcia Properties Properties,Government,Williams Group Properties,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004887,5565 Park Blvd,Atlanta,GA,30307,Medical Office,office,2005,274110,46741690.88,22478293.34,0.4809,0.0108,242765.57,0.065,0.072,0.272,4175283.51,3874751.17,1053989.74,2820761.43,170.52,over_20,2016-01-20,43153556.04,Martinez Properties Investment Group,Institutional,United Management Properties,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004888,8306 Broadway,Atlanta,GA,30304,Corporate Campus,office,1963,291939,161382305.51,83719093.95,0.5188,0.0108,904166.21,0.0414,0.0512,0.3726,10655998.49,10110161.43,3766941.64,6343219.79,552.79,over_30,2022-01-21,181893000.13,Johnson Management Development,Private,Rodriguez Management Holdings,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004889,6314 Park Blvd,Atlanta,GA,30308,Class B Office,office,1968,297543,187914519.43,68877850.2,0.3665,0.0108,743880.78,0.0737,0.1018,0.4315,24350934.59,21872283.45,9437643.2,12434640.25,631.55,under_10,2020-02-17,161237817.22,Jones Realty Development,Private,Williams Capital Properties,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004890,1570 Oak Ave,Atlanta,GA,30309,Corporate Campus,office,1978,470086,181551272.35,66633960.07,0.367,0.0108,719646.77,0.0458,0.2076,0.3012,11892423.97,9423814.29,2838561.5,6585252.78,386.21,under_10,2017-09-13,193153217.54,Brown Investments Properties,Institutional,Miller Partners Capital,2024-01-01,2024-06-30,"Atlanta, GA"
PROP_004891,5718 Business Pkwy,Atlanta,GA,30306,Class B Office,office,1999,26532,13635963.48,7070446.15,0.5185,0.0108,76360.82,0.0519,0.1067,0.309,1024910.38,915603.33,282935.76,632667.57,513.94,over_30,2018-12-17,14978468.62,Atlantic Ventures Real Estate,Institutional,Rodriguez Management Management,2024-01-01,2024-06-30,"Atlanta, GA"
